Input File Name,Date Created,Time Range [min],,m/z Range,,Noise Limit[cts],alpha,SOM,SOM x size,SOM y size,,
GrobMix_MegaLAP_GC,250216_195247,2.0918,15,50,200,NaN,0.65,Talanta256SOM.h5,256,256,nan,nan
RT(ms),RT(min),TIC(cts),Rt(BMUs),Difference,x,y,H,S,L,R,G,B
303716,5.06193333333333,27387,5.06193333333333,1.69448924760493,149,1,0.474627534100104,0.709546832934259,0.998827707400558,0.997995910899352,0.999659503901764,0.999406247161414
303995,5.06658333333333,27229,5.06658333333333,1.64038381231594,148,1,0.475845825340487,0.708695367913373,0.99884869037906,0.998032762583665,0.999664618174454,0.9994281214247
304274,5.07123333333333,26922,5.07123333333333,1.4457109232358,72,6,0.568778635084394,0.74121877004337,0.998889460424492,0.99806630764625,0.999033229308093,0.999712613202735
304554,5.0759,27426,5.0759,1.92708743424848,149,1,0.474627534100104,0.709546832934259,0.998822528021239,0.99798705650784,0.999657999534638,0.999403623864829
304833,5.08055,25566,5.08055,1.86721492754458,149,1,0.474627534100104,0.709546832934259,0.99906952847395,0.998409315349505,0.999729741598394,0.999528726778555
305112,5.0852,26571,5.0852,1.53254001919287,72,6,0.568778635084394,0.74121877004337,0.998936072635937,0.99814746970373,0.999073807168534,0.999724675568143
305392,5.08986666666667,27182,5.08986666666667,1.81544477518678,149,1,0.474627534100104,0.709546832934259,0.998854932105342,0.998042452807193,0.999667411403491,0.999420036164051
305671,5.09451666666667,26776,5.09451666666667,1.52097708176123,72,6,0.568778635084394,0.74121877004337,0.998908849121942,0.998100067610176,0.999050107972179,0.999717630633708
305950,5.09916666666667,27824,5.09916666666667,1.61094134816311,148,1,0.475845825340487,0.708695367913373,0.998769670964382,0.99789774247583,0.999641599452934,0.999388870896897
306230,5.10383333333333,26556,5.10383333333333,1.54380762747614,78,9,0.563635096085103,0.712815477584436,0.99893806458469,0.998181100584462,0.999116994862268,0.999695028584918
306509,5.10848333333333,27262,5.10848333333333,1.37751703840118,148,1,0.475845825340487,0.708695367913373,0.998844307877843,0.998025274224137,0.99966334153155,0.999425944548466
306788,5.11313333333333,27788,5.11313333333333,1.46872487339406,73,6,0.567703991482071,0.738934388774904,0.99877445206666,0.997868852553622,0.998944299159095,0.999680051579697
307068,5.1178,25985,5.1178,1.57125024325231,71,6,0.569846626751886,0.743536736413426,0.999013889843642,0.99828068071624,0.999132552760012,0.999747098971045
307347,5.12245,27938,5.12245,2.04862633777454,148,1,0.475845825340487,0.708695367913373,0.998754530725865,0.997871872420407,0.999637189031323,0.999381350436826
307626,5.1271,26733,5.1271,1.87985305016281,148,1,0.475845825340487,0.708695367913373,0.99891455945311,0.998145312765383,0.999683806140836,0.999460839914617
307906,5.13176666666667,27843,5.13176666666667,1.62581662054689,149,1,0.474627534100104,0.709546832934259,0.998767147599878,0.997892381083896,0.99964191411586,0.999375574312694
308185,5.13641666666667,28063,5.13641666666667,1.88106490295472,71,6,0.569846626751886,0.743536736413426,0.998737929445093,0.997799533623573,0.998889799874318,0.999676325266612
308464,5.14106666666667,29543,5.14106666666667,1.49304201085271,72,6,0.568778635084394,0.74121877004337,0.998541358984582,0.9974601868852,0.998730192588523,0.999622531083965
308744,5.14573333333333,28432,5.14573333333333,1.636087563939,148,1,0.475845825340487,0.708695367913373,0.998688921597484,0.99775976640665,0.999618076788318,0.999348761067136
309023,5.15038333333333,27309,5.15038333333333,1.49083310547099,148,1,0.475845825340487,0.708695367913373,0.998838066115812,0.998014608954266,0.999661523277358,0.999422844140102
309302,5.15503333333333,25550,5.15503333333333,1.53616037436478,148,1,0.475845825340487,0.708695367913373,0.999071653066378,0.998413737894704,0.999729568238053,0.999538871462439
309581,5.15968333333333,28308,5.15968333333333,1.64132725297976,148,1,0.475845825340487,0.708695367913373,0.998705390503744,0.997787906750491,0.999622874256997,0.999356941503117
